epoch,train_loss,val_loss,val_bal_acc,lr
1,0.17347462339834732,0.1739445962011814,0.375,0.0
2,0.17356739531863818,0.1723748780786991,0.5625,0.0006413526055732688
3,0.17383543876084415,0.1716061346232891,0.5625,0.0020231049075626548
4,0.17428884587504648,0.1697852797806263,0.6875,0.005
5,0.17614104801958258,0.1701052375137806,0.5,0.005
6,0.1701707894151861,0.1663115993142128,0.5625,0.005
7,0.17079470509832556,0.1662730537354946,0.6875,0.005
8,0.17522715844891287,0.1686776801943779,0.5,0.005
9,0.1819457940079949,0.1679060198366642,0.5,0.005
10,0.1727698106657375,0.16480349749326706,0.5625,0.005
11,0.16929737546227194,0.16845524683594704,0.5,0.0025
12,0.17366782508113168,0.17065146565437317,0.5,0.0025
13,0.1651698730208657,0.16345195844769478,0.6875,0.0025
14,0.16895057531920346,0.15963969752192497,0.8125,0.0025
15,0.16509541327303107,0.16381074488162994,0.5,0.0025
16,0.16404784267598932,0.16913222521543503,0.5,0.0025
17,0.16374391994693063,0.16088538989424706,0.625,0.0025
18,0.1642392629926855,0.16385114938020706,0.5625,0.0025
19,0.16241473772309042,0.1628814861178398,0.625,0.0025
20,0.16303869607773694,0.16265637427568436,0.625,0.0025
21,0.16674828800288113,0.16827740520238876,0.5,0.00125
22,0.16295041685754602,0.16607921570539474,0.5625,0.00125
23,0.15980431911620227,0.15998393297195435,0.625,0.00125
24,0.16235664283687418,0.16656331345438957,0.5625,0.00125
25,0.16188800605860623,0.16282553225755692,0.5625,0.00125
26,0.1651619550856677,0.17265915498137474,0.5,0.00125
27,0.16061449321833524,0.16371868923306465,0.5625,0.000625
28,0.16132049397988754,0.16307944059371948,0.5625,0.000625
29,0.16116294671188702,0.16608134657144547,0.5625,0.000625
