epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.17351414220264325,0.5,0.5,3.3333333333333333e-06
2,0.17323722317814827,0.4695361635220126,0.25,6.666666666666667e-06
3,0.1729551161854313,0.47912735849056604,0.45454545454545453,1e-05
4,0.1721604262263729,0.4950078616352201,0.36363636363636365,9.988834393115768e-06
5,0.16866219151191986,0.5077437106918239,0.4090909090909091,9.955387440773902e-06
6,0.16063197179195973,0.5256682389937106,0.3181818181818182,9.899808525182935e-06
7,0.15480000661829343,0.5692610062893082,0.4090909090909091,9.822345875271884e-06
8,0.15056542708323553,0.6291666666666667,0.6590909090909092,9.723345458039595e-06
9,0.14690183396809375,0.5884433962264151,0.45454545454545453,9.603249433382145e-06
10,0.14537080771361405,0.5770833333333333,0.5,9.462594179299408e-06
11,0.14403782423155811,0.5652122641509434,0.5,9.302007896300697e-06
12,0.1422888360057886,0.5922562893081761,0.5,9.122207801708802e-06
13,0.141079589832001,0.5553852201257862,0.5,8.923996926393306e-06
14,0.14091386678270423,0.5590408805031446,0.5,8.708260528239788e-06
15,0.13936860884468144,0.5785770440251572,0.5,8.475962138373212e-06
16,0.13940583552735356,0.5957547169811321,0.5,8.228139257794012e-06
17,0.1376355181519802,0.5955188679245282,0.5,7.965898723646777e-06
18,0.1375168557637013,0.5871855345911949,0.5,7.690411765816864e-06
19,0.1367572365113749,0.5871855345911949,0.5,7.402908775933419e-06
20,0.13632164852550396,0.5900550314465409,0.5,7.104673812141676e-06
21,0.13643460982264236,0.6046383647798742,0.5,6.797038864187564e-06
22,0.13610154748536074,0.6150550314465408,0.5,6.481377904428171e-06
23,0.13567957690415475,0.5983883647798742,0.5,6.1591007513376425e-06
24,0.1342471774954062,0.6314465408805031,0.5,5.831646772915651e-06
25,0.13363898982508823,0.6210298742138365,0.5,5.500478458120493e-06
