epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.2034448779859515,0.7793265387689848,0.8666666666666667,3.3333333333333335e-05
2,0.0380773268190624,0.7169764188649081,0.6666666666666667,6.666666666666667e-05
3,0.019382695834961893,0.7763289368505195,0.8,0.0001
4,0.005987288826307037,0.7676358912869704,0.7833333333333333,9.997377845227576e-05
5,0.003408497544430596,0.7168140487609912,0.7166666666666667,9.989514131188559e-05
6,0.00031686136344995003,0.730740407673861,0.6333333333333333,9.97641710583307e-05
7,0.0027894625743017697,0.745665967226219,0.7666666666666666,9.958100506132127e-05
8,0.010939352017397373,0.7805380695443644,0.75,9.934583543669453e-05
9,0.004911038229208255,0.7120178856914469,0.6333333333333333,9.905890884491195e-05
10,0.0058725674852264965,0.6013439248601119,0.5333333333333333,9.872052623234632e-05
11,0.002531054519755505,0.7906924460431655,0.8166666666666667,9.833104251563056e-05
12,8.453228502596687e-06,0.8058553157474021,0.85,9.789086620939936e-05
13,1.7055170626992825e-06,0.8015587529976019,0.85,9.740045899781352e-05
14,9.81604400945986e-07,0.802757793764988,0.85,9.686033525031719e-05
15,8.593724925474838e-07,0.801683653077538,0.85,9.627106148213522e-05
16,7.452025525028642e-07,0.8028826938449241,0.85,9.563325576007701e-05
17,6.769772176225554e-07,0.802345623501199,0.85,9.494758705426978e-05
18,6.259944601752821e-07,0.800072442046363,0.85,9.421477453650118e-05
19,5.773520395309147e-07,0.801271482813749,0.9,9.343558682590756e-05
20,5.413623908536569e-07,0.801271482813749,0.9,9.261084118279847e-05
21,5.168799888771338e-07,0.7960631494804157,0.9,9.174140265146356e-05
22,4.94335347054497e-07,0.7960631494804157,0.9,9.082818315286055e-05
23,4.6904519749597435e-07,0.7972621902478018,0.9,8.987214052813604e-05
24,4.4415647660037203e-07,0.7972621902478018,0.9,8.887427753398248e-05
25,4.37424286435861e-07,0.7972621902478018,0.9,8.783564079088477e-05
26,4.1832456237512933e-07,0.7984612310151878,0.9,8.675731968536002e-05
27,3.9859885079417994e-07,0.7967251199040768,0.9,8.564044522734147e-05
28,3.8423747629629356e-07,0.7967251199040768,0.9,8.448618886390522e-05
29,3.66028746733382e-07,0.7967251199040768,0.9,8.329576125058406e-05
30,3.599231522331147e-07,0.7967251199040768,0.9,8.2070410981557e-05
31,3.454148380241836e-07,0.7967251199040768,0.9,8.081142328004637e-05
32,3.362560503011223e-07,0.7967251199040768,0.9,7.952011865029614e-05
33,3.2762863259581525e-07,0.7967251199040768,0.9,7.819785149254532e-05
34,3.1558900148978617e-07,0.7967251199040768,0.9,7.68460086824492e-05
35,3.0832405867707674e-07,0.7967251199040768,0.9,7.546600811643816e-05
36,2.98218707927089e-07,0.7979241606714629,0.9,7.405929722454026e-05
37,2.877568612796995e-07,0.7961880495603517,0.9,7.262735145222696e-05
38,2.837296956787046e-07,0.7984612310151878,0.9,7.117167271287453e-05
39,2.786835339241031e-07,0.7967251199040768,0.9,6.969378781246436e-05
40,2.690622594957784e-07,0.7949890087929656,0.9,6.819524684817438e-05
41,2.6050820861213314e-07,0.7979241606714629,0.9,6.667762158254104e-05
