epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.18428187808021904,0.42315169131895897,0.303030303030303,3.3333333333333333e-06
2,0.16879204083234073,0.39820197708931243,0.13636363636363635,6.666666666666667e-06
3,0.1596235752105713,0.3532728677606888,0.3333333333333333,1e-05
4,0.14932333771139383,0.295839772364903,0.09090909090909091,9.988834393115768e-06
5,0.13625135994516313,0.2764766845733069,0.09090909090909091,9.955387440773902e-06
6,0.12138156993314624,0.25924154340520517,0.13636363636363635,9.899808525182935e-06
7,0.10542623493820429,0.267486570019869,0.13636363636363635,9.822345875271884e-06
8,0.09021557425148785,0.25940711850271053,0.18181818181818182,9.723345458039595e-06
9,0.07628959584981203,0.29924326048029043,0.22727272727272727,9.603249433382145e-06
10,0.06398853769060224,0.2779729928618736,0.22727272727272727,9.462594179299408e-06
11,0.05247413365868851,0.3027632644050335,0.22727272727272727,9.302007896300697e-06
12,0.043868366093374786,0.29932298182353373,0.22727272727272727,9.122207801708802e-06
13,0.03523790398030542,0.32148858145068315,0.3181818181818182,8.923996926393306e-06
14,0.028965267189778387,0.35567370667451614,0.36363636363636365,8.708260528239788e-06
15,0.02273338455124758,0.3535610910785684,0.36363636363636365,8.475962138373212e-06
16,0.018677793150709478,0.36471594672161306,0.36363636363636365,8.228139257794012e-06
17,0.013818545467802323,0.37572669070571785,0.36363636363636365,7.965898723646777e-06
18,0.009802225066232495,0.37886341894179115,0.36363636363636365,7.690411765816864e-06
19,0.007286543063491991,0.4109359285696765,0.45454545454545453,7.402908775933419e-06
20,0.005340229991452361,0.35560931635881965,0.36363636363636365,7.104673812141676e-06
21,0.004106185276305041,0.3513043638236809,0.3181818181818182,6.797038864187564e-06
22,0.0029016740757469963,0.37266968381288784,0.36363636363636365,6.481377904428171e-06
23,0.0025666516261026117,0.3775510829837859,0.36363636363636365,6.1591007513376425e-06
24,0.0016749846089282982,0.39293116981872594,0.36363636363636365,5.831646772915651e-06
25,0.0013417916221442282,0.3847689307528148,0.36363636363636365,5.500478458120493e-06
26,0.0009362918447891388,0.3975243456717443,0.36363636363636365,5.1670748850383734e-06
27,0.0008848611071073265,0.39358733779772853,0.36363636363636365,4.832925114961629e-06
28,0.0006620231523356779,0.37835136262172836,0.36363636363636365,4.499521541879508e-06
29,0.0004869471184036911,0.39307528147766574,0.36363636363636365,4.1683532270843505e-06
30,0.0004183003159056398,0.37703902666372313,0.36363636363636365,3.840899248662358e-06
31,0.00036973954623249484,0.3972361223538647,0.36363636363636365,3.518622095571831e-06
32,0.0003156002027253635,0.3806878112198592,0.36363636363636365,3.202961135812437e-06
33,0.0003121291028051587,0.3849130424117546,0.36363636363636365,2.8953261878583263e-06
34,0.00025470018706812424,0.3870256580077023,0.36363636363636365,2.5970912240665815e-06
