epoch,train_loss,val_loss,val_bal_acc,lr
1,0.3871566118096881,0.40399779156238463,0.5069444444444444,0.0
2,0.45284307221461656,0.8308838094671955,0.5,0.0006413526055732688
3,0.405702597368266,0.17805894060681263,0.5,0.0020231049075626548
4,0.5335635306724321,0.4878433860624985,0.5,0.005
5,0.18910110234800312,0.17662990496804318,0.5138888888888888,0.005
6,0.17569172268526423,0.1734071678171555,0.5,0.005
7,0.17457019796388018,0.17318647913634777,0.5,0.005
8,0.17409695705605877,0.18162285226086775,0.5,0.005
9,0.17590426394922865,0.17338279138008753,0.5,0.005
10,0.17387095745652914,0.17555916495621204,0.5,0.005
11,0.17388199580212435,0.1732576902334889,0.4861111111111111,0.005
12,0.17339798156172037,0.17271724715828896,0.6041666666666666,0.0025
13,0.17363853649132782,0.1731805605813861,0.548611111111111,0.0025
14,0.1734337853267789,0.17317362812658152,0.4930555555555556,0.0025
15,0.17371337902214792,0.17325090089191994,0.5,0.0025
16,0.1755493332942327,0.173188175385197,0.5694444444444444,0.0025
17,0.17419798951596022,0.1732301882778605,0.5,0.0025
18,0.17311745333588785,0.17306950905670723,0.5902777777777778,0.0025
19,0.17305325395945045,0.173058424765865,0.6319444444444444,0.00125
20,0.17314228074004254,0.17278674679497877,0.6319444444444444,0.00125
21,0.17309619062062767,0.17308669133732715,0.5,0.00125
22,0.1731471155459682,0.17287807632237673,0.6319444444444444,0.00125
23,0.17325041567285857,0.17279156359533468,0.4930555555555556,0.00125
24,0.1728027407079935,0.17302998279531798,0.6666666666666667,0.00125
25,0.1732941200542781,0.17325944950183234,0.5,0.00125
26,0.17336170747876167,0.17328009319802126,0.5069444444444444,0.00125
27,0.17342113072259557,0.17323912121355534,0.5,0.00125
28,0.17315907962620258,0.17297417018562555,0.5833333333333333,0.00125
29,0.17278295341465208,0.172822919053336,0.6388888888888888,0.00125
30,0.17291469292508233,0.17286272874722877,0.5,0.00125
31,0.17271088022324774,0.17263814620673656,0.6111111111111112,0.000625
32,0.17274069392846692,0.17259999364614487,0.6111111111111112,0.000625
33,0.17263321888943514,0.17289181208858886,0.5,0.000625
34,0.17266829974121517,0.1733143168191115,0.5,0.000625
35,0.172827217520939,0.17262820961574712,0.5,0.000625
