epoch,train_loss,val_loss,val_bal_acc,lr
1,0.4039768606631292,0.4144073315740873,0.5,0.0
2,0.6283781933567903,0.22237361393248042,0.4791666666666667,0.0006413526055732688
3,0.30305854640513036,1.009820375062797,0.5,0.0020231049075626548
4,0.45497608849917826,0.1712759562457601,0.4930555555555556,0.005
5,0.17769276102383932,0.16956331642965475,0.5277777777777778,0.005
6,0.18169264319456285,0.17225532047450542,0.4861111111111111,0.005
7,0.17276315794636807,0.17345297088225684,0.5,0.005
8,0.17321794107556343,0.17328211447844902,0.5,0.005
9,0.1749864709046152,0.17330572102218866,0.5,0.005
10,0.17393723947720396,0.17350560271491608,0.5,0.005
11,0.1761424709111452,0.17359598446637392,0.5,0.005
12,0.17350165494200256,0.1732092263797919,0.5,0.0025
13,0.17331544123589993,0.17315518079946438,0.5902777777777778,0.0025
14,0.17381014002280104,0.17330561857670546,0.5,0.0025
15,0.17338257065663734,0.17327006875226894,0.5069444444444444,0.0025
16,0.17335812954439056,0.1732787306730946,0.5,0.0025
17,0.17357580084353685,0.17324914721151194,0.5,0.0025
18,0.17589785375942787,0.17336268505702415,0.5,0.0025
19,0.17346442594296402,0.17329422881205878,0.5,0.0025
20,0.19695273036551145,0.1746796971807877,0.5,0.00125
21,0.1736879622977641,0.17332952469587326,0.5,0.00125
22,0.1733353572587172,0.17329567236204943,0.5,0.00125
23,0.17336854038553107,0.17327927704900503,0.5,0.00125
24,0.17337868166052633,0.17319283448159695,0.4930555555555556,0.00125
25,0.1750469800705711,0.17332516300181547,0.5,0.00125
26,0.17333991287483108,0.17329161893576384,0.5,0.000625
27,0.17344152409997252,0.17328245472162962,0.5,0.000625
28,0.173338338215318,0.1732211010530591,0.5763888888888888,0.000625
29,0.17337757286926112,0.17327214094499746,0.5,0.000625
30,0.17331503455837569,0.17377623077481985,0.4444444444444444,0.000625
