epoch,train_loss,val_loss,val_bal_acc,lr
1,0.23302313478456604,0.20345806206266084,0.5,0.0
2,0.6257531299623827,0.29988246674959856,0.4097222222222222,0.0006413526055732688
3,0.4923944733819907,0.21142326388508081,0.5,0.0020231049075626548
4,0.2021705634995467,0.17340897830824056,0.5,0.005
5,0.2807162875647514,0.18740089982748032,0.47916666666666663,0.005
6,0.29780460860840524,0.1807218650355935,0.4930555555555555,0.005
7,0.17408219693849483,0.1732863082240025,0.4652777777777778,0.005
8,0.17378371922920147,0.17328492489953837,0.5,0.005
9,0.1753141459905439,0.17328333326925835,0.5069444444444444,0.005
10,0.1739230886515644,0.1733920924986402,0.5,0.005
11,0.17373854842864805,0.1732658538967371,0.5138888888888888,0.005
12,0.17554925878842673,0.17347223435839018,0.5,0.005
13,0.17387537409861883,0.17331254947930574,0.5,0.005
14,0.1741110309958458,0.17332163453102112,0.5,0.005
15,0.17809885171138579,0.17344145259509483,0.5,0.005
16,0.17418638068354791,0.1734879963720838,0.5,0.005
17,0.17375718916041982,0.1733330941448609,0.5,0.005
18,0.1736667144836651,0.17334226363648972,0.5,0.0025
19,0.17351662947071922,0.17343006593485674,0.39583333333333337,0.0025
20,0.17365851098050675,0.17335304524749517,0.5,0.0025
21,0.17338543054130343,0.17331734051307043,0.5,0.0025
22,0.17351744655105802,0.1732976889858643,0.5,0.0025
23,0.17378932144492865,0.17334540716061989,0.5,0.0025
24,0.1735041787226995,0.17334776061276594,0.5,0.00125
25,0.17342822957370016,0.17328972152123848,0.5,0.00125
26,0.17341168793953127,0.1733261775225401,0.5,0.00125
