epoch,train_loss,val_loss,val_bal_acc,lr
1,0.19637406120697656,0.2052733078598976,0.0,0.0
2,0.201474296549956,0.167300783097744,0.5,0.0006413526055732688
3,0.1848240246375402,0.12058278545737267,0.6666666666666666,0.0020231049075626548
4,0.20347817987203598,0.07520170323550701,1.0,0.005
5,0.2273639477789402,0.10022572055459023,0.8333333333333333,0.005
6,0.19482660541931787,0.10602650046348572,1.0,0.005
7,0.21101059392094612,0.14911867305636406,0.5,0.005
8,0.18070250004529953,0.1255793645977974,0.6,0.005
9,0.16751880943775177,0.12331138551235199,1.0,0.005
10,0.16222497820854187,0.12687887623906136,0.6666666666666666,0.005
11,0.16587348779042563,0.11084454134106636,1.0,0.0025
12,0.16041543458898863,0.10045354068279266,1.0,0.0025
13,0.16567312801877657,0.09974481910467148,1.0,0.0025
14,0.16118760655323663,0.09524687752127647,1.0,0.0025
15,0.15714973707993826,0.09776497259736061,1.0,0.0025
16,0.1621534451842308,0.10081861913204193,1.0,0.0025
17,0.15535645311077437,0.09620018675923347,1.0,0.00125
18,0.1666820247968038,0.09313775226473808,1.0,0.00125
19,0.15589306131005287,0.09350582212209702,1.0,0.00125
20,0.16551014284292856,0.09523160755634308,1.0,0.00125
21,0.1636896183093389,0.09552120789885521,1.0,0.00125
22,0.15742921084165573,0.09831041097640991,1.0,0.00125
23,0.15884405374526978,0.09669734537601471,1.0,0.000625
24,0.1541567568977674,0.0946209728717804,1.0,0.000625
25,0.16136927405993143,0.09397261217236519,1.0,0.000625
26,0.16245497514804205,0.09164895862340927,1.0,0.000625
27,0.1581491455435753,0.09283404797315598,1.0,0.000625
28,0.1601799540221691,0.09370582550764084,1.0,0.000625
