epoch,train_loss,train_acc,val_loss,val_win_bal_acc,val_rec_bal_acc,lr
1,0.1621074196593515,0.653,0.19192685272012439,0.5247113292798572,0.48484848484848486,3.3333333333333333e-06
2,0.11298920062595401,0.8056,0.18914131141666854,0.6043258771685167,0.45454545454545453,6.666666666666667e-06
3,0.06029620980522756,0.9127,0.2809713134616946,0.564394488759971,0.5,1e-05
4,0.018890330750607597,0.9744,0.4982384914810869,0.5853015005299269,0.45454545454545453,9.988834393115768e-06
5,0.011720788596505435,0.9909,0.5260093144906867,0.6428934010152284,0.6212121212121212,9.955387440773902e-06
6,0.0013817072229685358,0.9981,0.9663163287500144,0.5367629832096837,0.5,9.899808525182935e-06
7,0.0012211190269633516,0.9991,0.8746222359168162,0.5699419869470631,0.45454545454545453,9.822345875271884e-06
8,0.0021206950201800097,0.9981,0.8650049667100709,0.5957159591677359,0.45454545454545453,9.723345458039595e-06
9,0.0009226003610451664,0.9994,0.9216018555878295,0.5614380543314553,0.5,9.603249433382145e-06
10,0.00030261436528549563,0.9996,0.8936631849291484,0.5735008646176158,0.45454545454545453,9.462594179299408e-06
11,1.358301240005317e-07,1.0,0.8967987722025449,0.5748089473977799,0.45454545454545453,9.302007896300697e-06
12,9.418575538492844e-08,1.0,0.8969833994182916,0.5773470184637697,0.45454545454545453,9.122207801708802e-06
13,8.172633115542527e-08,1.0,0.8926718620711648,0.5737100462988788,0.45454545454545453,8.923996926393306e-06
14,7.058809816203001e-08,1.0,0.8957300462736973,0.5813242594968483,0.45454545454545453,8.708260528239788e-06
15,7.159464353168821e-08,1.0,0.8937465720017302,0.5762481173648686,0.45454545454545453,8.475962138373212e-06
16,6.205266013210051e-08,1.0,0.9065688777849341,0.5762481173648686,0.45454545454545453,8.228139257794012e-06
17,6.122534527180349e-08,1.0,0.9015746186211343,0.578236737881408,0.45454545454545453,7.965898723646777e-06
18,5.926382322509826e-08,1.0,0.9014161176241121,0.5751492162659675,0.45454545454545453,7.690411765816864e-06
19,5.925423531455612e-08,1.0,0.8987962637516207,0.5751492162659675,0.45454545454545453,7.402908775933419e-06
20,6.050908793483735e-08,1.0,0.8995126445015982,0.575698666815418,0.45454545454545453,7.104673812141676e-06
